industry_category,stock_id,stock_name,type,date
認購售權證,711652,宏捷科元富39購01,tpex,2024-09-09
認購售權證,711653,宜鼎元富36購01,tpex,2024-06-06
認購售權證,711654,宜鼎元富3C購01,tpex,2024-12-09
認購售權證,711655,茂訊元富36購01,tpex,2024-06-06
認購售權證,711656,神盾元富39購01,tpex,2024-09-09
認購售權證,711657,神盾元富39購02,tpex,2024-09-09
認購售權證,711658,高技元富36購01,tpex,2024-06-06
認購售權證,711659,高技元富39購01,tpex,2024-09-09
認購售權證,71165U,雙鴻元大48售06,tpex,2025-07-31
認購售權證,711660,鈊象元富36購01,tpex,2024-06-06
認購售權證,711661,鈊象元富3C購01,tpex,2024-12-09
認購售權證,711662,萬潤元富36購01,tpex,2024-06-06
認購售權證,711663,群聯元富37購01,tpex,2024-07-09
認購售權證,711664,群聯元富37購02,tpex,2024-07-09
認購售權證,711665,榮剛元富36購01,tpex,2024-06-06
認購售權證,711666,中美晶凱基36購03,tpex,2024-06-06
認購售權證,711667,世界凱基37購02,tpex,2024-07-09
認購售權證,711668,安勤凱基36購02,tpex,2024-06-06
認購售權證,711669,安勤凱基36購03,tpex,2024-06-06
認購售權證,71166U,欣銓永豐48售04,tpex,2025-07-31
認購售權證,711670,宏碁資凱基36購01,tpex,2024-06-06
認購售權證,711671,協易機凱基38購01,tpex,2024-08-08
認購售權證,711672,欣銓凱基36購02,tpex,2024-06-06
認購售權證,711673,家登凱基37購03,tpex,2024-07-09
認購售權證,711674,軒郁凱基36購03,tpex,2024-06-06
認購售權證,711675,晶焱凱基36購02,tpex,2024-06-06
認購售權證,711676,智擎凱基38購01,tpex,2024-08-08
認購售權證,711677,鈊象凱基36購07,tpex,2024-06-06
認購售權證,711678,鈊象凱基39購04,tpex,2024-09-09
認購售權證,711679,群聯凱基36購02,tpex,2024-06-06
認購售權證,71167U,旺矽國票49售02,tpex,2025-09-02
認購售權證,711680,榮剛凱基37購02,tpex,2024-07-09
認購售權證,711681,優群凱基36購03,tpex,2024-06-06
認購售權證,711682,系微永豐37購01,tpex,2024-07-10
認購售權證,711683,協易機永豐39購01,tpex,2024-09-10
認購售權證,711684,泰茂永豐38購01,tpex,2024-08-08
認購售權證,711685,碩禾永豐37購01,tpex,2024-07-10
認購售權證,711686,聚積永豐37購02,tpex,2024-07-10
認購售權證,711687,力旺兆豐39購01,tpex,2024-09-10
認購售權證,711688,宏捷科兆豐3C購01,tpex,2024-12-10
認購售權證,711689,宏捷科台新37購01,tpex,2024-07-10
認購售權證,71168U,昇達科國票48售03,tpex,2025-07-31
認購售權證,711690,大宇資國票37購01,tpex,2024-07-10
認購售權證,711691,良維國票37購01,tpex,2024-07-10
認購售權證,711692,勁豐國票37購01,tpex,2024-07-10
認購售權證,711693,閎康國票37購02,tpex,2024-07-10
認購售權證,711694,鈊象國票37購01,tpex,2024-07-10
認購售權證,711695,元太中信38購01,tpex,2024-08-08
認購售權證,711696,弘塑中信38購01,tpex,2024-08-08
認購售權證,711697,泰茂中信36購01,tpex,2024-06-07
認購售權證,711698,高技中信38購01,tpex,2024-08-08
認購售權證,711699,聚積中信36購01,tpex,2024-06-07
認購售權證,71169U,朋億*國票49售03,tpex,2025-09-02
認購售權證,711700,聚積中信37購01,tpex,2024-07-10
認購售權證,711701,91APP*群益36購01,tpex,2024-06-07
認購售權證,711702,力旺群益38購01,tpex,2024-08-08
認購售權證,711703,中美晶群益36購01,tpex,2024-06-07
認購售權證,711704,中美晶群益36購02,tpex,2024-06-07
認購售權證,711705,台燿群益36購03,tpex,2024-06-07
認購售權證,711706,宏捷科群益36購01,tpex,2024-06-07
認購售權證,711707,欣銓群益36購03,tpex,2024-06-07
認購售權證,711708,凌陽創群益36購01,tpex,2024-06-07
認購售權證,711709,鈊象群益36購03,tpex,2024-06-07
認購售權證,71170U,華星光元富48售03,tpex,2025-07-31
認購售權證,711710,鈊象群益36購04,tpex,2024-06-07
認購售權證,711711,群聯群益36購02,tpex,2024-06-07
認購售權證,711712,群聯群益36購03,tpex,2024-06-07
認購售權證,711713,精材群益36購04,tpex,2024-06-07
認購售權證,711714,優群群益36購01,tpex,2024-06-07
認購售權證,711715,中美晶元大37購05,tpex,2024-07-10
認購售權證,711716,友輝元大36購01,tpex,2024-06-07
認購售權證,711717,世界元大37購01,tpex,2024-07-10
認購售權證,711718,台半元大36購01,tpex,2024-06-07
認購售權證,711719,同致元大36購01,tpex,2024-06-07
認購售權證,71171U,系微國票49售02,tpex,2025-09-03
認購售權證,711720,利機元大36購02,tpex,2024-06-07
認購售權證,711721,宏捷科元大36購05,tpex,2024-06-07
認購售權證,711722,宏捷科元大36購06,tpex,2024-06-07
認購售權證,711723,宜特元大36購01,tpex,2024-06-07
認購售權證,711724,欣銓元大36購07,tpex,2024-06-07
認購售權證,711725,泰茂元大37購02,tpex,2024-07-10
認購售權證,711726,晟德元大36購01,tpex,2024-06-07
認購售權證,711727,健喬元大36購02,tpex,2024-06-07
認購售權證,711728,新普元大36購02,tpex,2024-06-07
認購售權證,711729,萬潤元大36購06,tpex,2024-06-07
認購售權證,71172U,振曜國票49售01,tpex,2025-09-03
認購售權證,711730,榮剛元大36購03,tpex,2024-06-07
認購售權證,711731,漢來元大36購01,tpex,2024-06-07
認購售權證,711732,營邦元大36購04,tpex,2024-06-07
認購售權證,711733,聯上元大36購01,tpex,2024-06-07
認購售權證,711734,雙鴻元大37購03,tpex,2024-07-10
認購售權證,711735,元太第一41購01,tpex,2025-01-09
認購售權證,711736,台燿富邦3A購01,tpex,2024-10-09
認購售權證,711737,亞信富邦39購01,tpex,2024-09-10
認購售權證,711738,宣德富邦38購01,tpex,2024-08-08
認購售權證,711739,倉和富邦38購01,tpex,2024-08-08
認購售權證,71173U,聰泰群益48售02,tpex,2025-08-01
認購售權證,711740,群聯富邦36購02,tpex,2024-06-07
認購售權證,711741,91APP*凱基38購01,tpex,2024-08-08
認購售權證,711742,力旺凱基36購03,tpex,2024-06-07
認購售權證,711743,力旺凱基37購02,tpex,2024-07-10
認購售權證,711744,中美晶凱基3A購02,tpex,2024-10-09
認購售權證,711745,協易機凱基36購02,tpex,2024-06-07
認購售權證,711746,軒郁凱基37購01,tpex,2024-07-10
認購售權證,711747,普誠凱基38購01,tpex,2024-08-08
認購售權證,711748,新普凱基36購01,tpex,2024-06-07
認購售權證,711749,鈺太凱基36購02,tpex,2024-06-07
認購售權證,71174U,雙鴻凱基4A售02,tpex,2025-10-02
認購售權證,711750,精星凱基36購01,tpex,2024-06-07
認購售權證,711751,聚積凱基36購01,tpex,2024-06-07
認購售權證,711752,廣運凱基3A購01,tpex,2024-10-09
認購售權證,711753,緯軟凱基37購02,tpex,2024-07-10
認購售權證,711754,宏捷科統一3A購02,tpex,2024-10-09
認購售權證,711755,泰茂統一43購01,tpex,2025-03-10
認購售權證,711756,神準統一43購01,tpex,2025-03-10
認購售權證,711757,普誠統一3C購01,tpex,2024-12-10
認購售權證,711758,漢來統一3C購01,tpex,2024-12-10
認購售權證,711759,宏碁資元富36購01,tpex,2024-06-11
認購售權證,71175U,萬潤元大48售02,tpex,2025-08-01
認購售權證,711760,前鼎元富39購01,tpex,2024-09-11
認購售權證,711761,威剛元富36購04,tpex,2024-06-11
認購售權證,711762,威剛元富39購01,tpex,2024-09-11
認購售權證,711763,閎康元富36購01,tpex,2024-06-11
認購售權證,711764,順達元富39購01,tpex,2024-09-11
認購售權證,711765,譜瑞元富36購01,tpex,2024-06-11
認購售權證,711766,千附精國票37購01,tpex,2024-07-11
認購售權證,711767,波若威國票37購01,tpex,2024-07-11
認購售權證,711768,茂達國票37購02,tpex,2024-07-11
認購售權證,711769,新普國票37購01,tpex,2024-07-11
認購售權證,71176U,新復興元富48售01,tpex,2025-08-01
認購售權證,711770,福華國票36購01,tpex,2024-06-11
認購售權證,711771,聚積國票37購01,tpex,2024-07-11
認購售權證,711772,環球晶國票37購01,tpex,2024-07-11
認購售權證,711773,中美晶元大37購06,tpex,2024-07-11
認購售權證,711774,安勤元大36購04,tpex,2024-06-11
認購售權證,711775,宏捷科元大37購03,tpex,2024-07-11
認購售權證,711776,系微元大36購03,tpex,2024-06-11
認購售權證,711777,協易機元大36購02,tpex,2024-06-11
認購售權證,711778,欣銓元大36購08,tpex,2024-06-11
認購售權證,711779,胡連元大36購04,tpex,2024-06-11
認購售權證,71177U,華星光永豐4A售02,tpex,2025-10-02
認購售權證,711780,胡連元大36購05,tpex,2024-06-11
認購售權證,711781,茂訊元大36購01,tpex,2024-06-11
認購售權證,711782,倉和元大37購01,tpex,2024-07-11
認購售權證,711783,神盾元大36購02,tpex,2024-06-11
認購售權證,711784,軒郁元大36購02,tpex,2024-06-11
認購售權證,711785,高技元大36購05,tpex,2024-06-11
認購售權證,711786,富驊元大36購01,tpex,2024-06-11
認購售權證,711787,鈊象元大37購04,tpex,2024-07-11
認購售權證,711788,新普元大36購03,tpex,2024-06-11
認購售權證,711789,僑威元大36購06,tpex,2024-06-11
認購售權證,71178U,雙鴻永豐49售02,tpex,2025-09-03
認購售權證,711790,榮剛元大36購04,tpex,2024-06-11
認購售權證,711791,福華元大36購01,tpex,2024-06-11
認購售權證,711792,耀勝元大36購02,tpex,2024-06-11
認購售權證,711793,宜特統一3C購01,tpex,2024-12-11
認購售權證,711794,欣銓統一3C購02,tpex,2024-12-11
認購售權證,711795,家登康和37購01,tpex,2024-07-11
認購售權證,711796,弘塑富邦39購01,tpex,2024-09-11
認購售權證,711797,海韻電中信36購01,tpex,2024-06-11
認購售權證,711798,鈊象中信3C購01,tpex,2024-12-11
認購售權證,711799,新普中信38購01,tpex,2024-08-09
認購售權證,71179U,欣銓國票49售02,tpex,2025-09-04
認購售權證,711800,中美晶群益36購03,tpex,2024-06-11
認購售權證,711801,協易機群益36購03,tpex,2024-06-11
認購售權證,711802,新普群益36購01,tpex,2024-06-11
認購售權證,711803,廣運群益36購04,tpex,2024-06-11
認購售權證,711804,力致凱基39購02,tpex,2024-09-11
認購售權證,711805,大宇資凱基38購01,tpex,2024-08-09
認購售權證,711806,中美晶凱基36購04,tpex,2024-06-11
認購售權證,711807,友輝凱基36購01,tpex,2024-06-11
認購售權證,711808,世界凱基38購01,tpex,2024-08-09
認購售權證,711809,立端凱基3B購01,tpex,2024-11-11
認購售權證,71180U,元太元大48售02,tpex,2025-08-04
認購售權證,711810,同致凱基36購01,tpex,2024-06-11
認購售權證,711811,安勤凱基36購04,tpex,2024-06-11
認購售權證,711812,宏捷科凱基36購01,tpex,2024-06-11
認購售權證,711813,亞信凱基37購02,tpex,2024-07-11
認購售權證,711814,欣銓凱基36購03,tpex,2024-06-11
認購售權證,711815,前鼎凱基3A購02,tpex,2024-10-09
認購售權證,711816,晟德凱基36購01,tpex,2024-06-11
認購售權證,711817,統振凱基36購01,tpex,2024-06-11
認購售權證,711818,鈊象凱基36購08,tpex,2024-06-11
認購售權證,711819,聯上凱基36購01,tpex,2024-06-11
認購售權證,71181U,弘塑群益48售02,tpex,2025-08-07
認購售權證,711820,雙鴻凱基36購05,tpex,2024-06-11
認購售權證,711821,譜瑞凱基36購02,tpex,2024-06-11
認購售權證,711822,譜瑞兆豐3C購01,tpex,2024-12-11
認購售權證,711823,富喬永豐38購02,tpex,2024-08-09
認購售權證,711824,順達永豐36購01,tpex,2024-06-11
認購售權證,711825,耀勝永豐39購01,tpex,2024-09-11
認購售權證,711826,友輝永豐36購01,tpex,2024-06-12
認購售權證,711827,萬潤永豐3A購01,tpex,2024-10-09
認購售權證,711828,群聯永豐37購01,tpex,2024-07-11
認購售權證,711829,僑威永豐38購01,tpex,2024-08-12
認購售權證,71182U,亞泰群益48售02,tpex,2025-08-07
認購售權證,711830,福華永豐37購01,tpex,2024-07-11
認購售權證,711831,聚積台新36購01,tpex,2024-06-12
認購售權證,711832,環球晶兆豐3B購01,tpex,2024-11-12
認購售權證,711833,91APP*元大36購01,tpex,2024-06-12
認購售權證,711834,中美晶元大36購10,tpex,2024-06-12
認購售權證,711835,中美晶元大37購07,tpex,2024-07-11
認購售權證,711836,中美晶元大38購01,tpex,2024-08-12
認購售權證,711837,世界元大36購02,tpex,2024-06-12
認購售權證,711838,世界元大37購02,tpex,2024-07-11
認購售權證,711839,世界元大38購01,tpex,2024-08-12
認購售權證,71183U,新復興元大4B售01,tpex,2025-11-06
認購售權證,711840,安勤元大36購05,tpex,2024-06-12
認購售權證,711841,宏捷科元大36購07,tpex,2024-06-12
認購售權證,711842,宏碁資元大36購03,tpex,2024-06-12
認購售權證,711843,欣銓元大36購09,tpex,2024-06-12
認購售權證,711844,威剛元大39購01,tpex,2024-09-12
認購售權證,711845,高技元大36購06,tpex,2024-06-12
認購售權證,711846,順達元大36購01,tpex,2024-06-12
認購售權證,711847,鈊象元大37購05,tpex,2024-07-11
認購售權證,711848,雍智元大36購02,tpex,2024-06-12
認購售權證,711849,湧德元富36購01,tpex,2024-06-12
認購售權證,71184U,元太凱基48售03,tpex,2025-08-07
認購售權證,711850,鈺太元富37購01,tpex,2024-07-11
認購售權證,711851,聯亞元富36購01,tpex,2024-06-12
認購售權證,711852,譜瑞元富39購02,tpex,2024-09-12
認購售權證,711853,太景*國票36購01,tpex,2024-06-12
認購售權證,711854,艾訊國票37購02,tpex,2024-07-11
認購售權證,711855,欣銓國票37購03,tpex,2024-07-11
認購售權證,711856,軒郁國票37購02,tpex,2024-07-11
認購售權證,711857,湧德國票38購01,tpex,2024-08-12
認購售權證,711858,群翊國票36購01,tpex,2024-06-12
認購售權證,711859,群翊國票37購01,tpex,2024-07-11
認購售權證,71185U,譜瑞元富48售02,tpex,2025-08-07
認購售權證,711860,群聯國票37購01,tpex,2024-07-11
認購售權證,711861,鈺太國票38購01,tpex,2024-08-12
認購售權證,711862,榮剛國票37購01,tpex,2024-07-11
認購售權證,711863,福華國票37購01,tpex,2024-07-11
認購售權證,711864,福華國票38購01,tpex,2024-08-12
認購售權證,711865,緯軟國票37購03,tpex,2024-07-11
認購售權證,711866,耀勝國票37購02,tpex,2024-07-11
認購售權證,711867,中美晶富邦3A購01,tpex,2024-10-09
認購售權證,711868,正基統一3C購01,tpex,2024-12-12
認購售權證,711869,波若威統一3C購01,tpex,2024-12-12
認購售權證,71186U,新復興元富48售02,tpex,2025-08-07
認購售權證,711870,胡連統一3C購01,tpex,2024-12-12
認購售權證,711871,神盾統一3C購02,tpex,2024-12-12
認購售權證,711872,高技統一3C購02,tpex,2024-12-12
認購售權證,711873,中美晶凱基3B購01,tpex,2024-11-12
認購售權證,711874,中美晶凱基3C購01,tpex,2024-12-12
認購售權證,711875,友輝凱基36購02,tpex,2024-06-12
認購售權證,711876,世界凱基36購03,tpex,2024-06-12
認購售權證,711877,正基凱基37購01,tpex,2024-07-11
認購售權證,711878,順達凱基36購01,tpex,2024-06-12
認購售權證,711879,鈊象凱基39購05,tpex,2024-09-12
認購售權證,71187U,僑威永豐48售01,tpex,2025-08-07
認購售權證,711880,群聯凱基36購03,tpex,2024-06-12
認購售權證,711881,福華凱基36購01,tpex,2024-06-12
認購售權證,711882,德微凱基3A購01,tpex,2024-10-09
認購售權證,711883,環球晶凱基38購01,tpex,2024-08-12
認購售權證,711884,晶采中信36購01,tpex,2024-06-12
認購售權證,711885,順達中信36購01,tpex,2024-06-12
認購售權證,711886,鈺太中信37購01,tpex,2024-07-11
認購售權證,711887,佳邦國泰38購01,tpex,2024-08-12
認購售權證,711888,環球晶國泰38購01,tpex,2024-08-12
認購售權證,711889,千附精群益38購01,tpex,2024-08-12
認購售權證,71188U,錦明群益48售01,tpex,2025-08-07
認購售權證,711890,中美晶群益37購05,tpex,2024-07-11
認購售權證,711891,宏捷科群益36購02,tpex,2024-06-12
認購售權證,711892,欣銓群益37購01,tpex,2024-07-11
認購售權證,711893,鈊象群益36購05,tpex,2024-06-12
認購售權證,711894,鈺太群益36購02,tpex,2024-06-12
認購售權證,711895,環球晶群益3C購01,tpex,2024-12-12
認購售權證,711896,譜瑞群益36購03,tpex,2024-06-12
認購售權證,711897,凡甲永豐37購01,tpex,2024-07-15
認購售權證,711898,正基永豐38購01,tpex,2024-08-15
認購售權證,711899,普萊德永豐37購01,tpex,2024-07-15
認購售權證,71189U,新復興凱基48售02,tpex,2025-08-07
認購售權證,711900,鈊象永豐38購01,tpex,2024-08-15
認購售權證,711901,譜瑞永豐38購01,tpex,2024-08-15
認購售權證,711902,台半元富39購01,tpex,2024-09-13
認購售權證,711903,合晶元富36購01,tpex,2024-06-13
認購售權證,711904,宏觀元富36購01,tpex,2024-06-13
認購售權證,711905,榮剛元富39購01,tpex,2024-09-13
認購售權證,711906,聚積元富37購01,tpex,2024-07-15
認購售權證,711907,聚積元富37購02,tpex,2024-07-15
認購售權證,711908,聚積元富37購03,tpex,2024-07-15
認購售權證,711909,環球晶元富37購03,tpex,2024-07-15
認購售權證,71190U,欣銓元大48售04,tpex,2025-08-07
認購售權證,711910,環球晶元富37購04,tpex,2024-07-15
認購售權證,711911,環球晶元富39購01,tpex,2024-09-13
認購售權證,711912,環球晶第一3C購01,tpex,2024-12-13
認購售權證,711913,千附精元大38購01,tpex,2024-08-15
認購售權證,711914,中美晶元大36購11,tpex,2024-06-13
認購售權證,711915,中美晶元大36購12,tpex,2024-06-13
認購售權證,711916,中美晶元大36購13,tpex,2024-06-13
認購售權證,711917,中菲行元大36購01,tpex,2024-06-13
認購售權證,711918,六角元大36購02,tpex,2024-06-13
認購售權證,711919,弘塑元大36購03,tpex,2024-06-13
認購售權證,71191U,竹陞國票49售01,tpex,2025-09-08
認購售權證,711920,正基元大36購02,tpex,2024-06-13
認購售權證,711921,宏碁資元大36購04,tpex,2024-06-13
認購售權證,711922,欣銓元大36購10,tpex,2024-06-13
認購售權證,711923,原相元大36購04,tpex,2024-06-13
認購售權證,711924,鈊象元大36購05,tpex,2024-06-13
認購售權證,711925,德微元大36購03,tpex,2024-06-13
認購售權證,711926,中美晶中信3C購01,tpex,2024-12-13
認購售權證,711927,友輝中信36購01,tpex,2024-06-13
認購售權證,711928,正基中信36購01,tpex,2024-06-13
認購售權證,711929,正基中信37購01,tpex,2024-07-15
認購售權證,71192U,新復興國票4B售01,tpex,2025-11-06
認購售權證,711930,正基中信38購01,tpex,2024-08-15
認購售權證,711931,鈊象中信39購01,tpex,2024-09-13
認購售權證,711932,頎邦中信36購01,tpex,2024-06-13
認購售權證,711933,環球晶中信38購01,tpex,2024-08-15
認購售權證,711934,前鼎國泰38購01,tpex,2024-08-15
認購售權證,711935,聚積國泰38購01,tpex,2024-08-15
認購售權證,711936,中美晶群益37購06,tpex,2024-07-15
認購售權證,711937,太景*群益36購01,tpex,2024-06-13
認購售權證,711938,正基群益38購01,tpex,2024-08-15
認購售權證,711939,金益鼎群益36購01,tpex,2024-06-13
認購售權證,71193U,擎亞國票49售02,tpex,2025-09-08
認購售權證,711940,信音群益38購01,tpex,2024-08-15
認購售權證,711941,常珵群益37購01,tpex,2024-07-15
認購售權證,711942,晶宏群益36購01,tpex,2024-06-13
認購售權證,711943,智擎群益36購01,tpex,2024-06-13
認購售權證,711944,順達群益36購01,tpex,2024-06-13
認購售權證,711945,鈊象群益36購06,tpex,2024-06-13
認購售權證,711946,群聯群益36購04,tpex,2024-06-13
認購售權證,711947,頎邦群益38購01,tpex,2024-08-15
認購售權證,711948,僑威群益36購04,tpex,2024-06-13
認購售權證,711949,聚積群益36購01,tpex,2024-06-13
認購售權證,71194U,僑威凱基48售03,tpex,2025-08-07
認購售權證,711950,環球晶群益38購01,tpex,2024-08-15
認購售權證,711951,大宇資兆豐3C購01,tpex,2024-12-13
認購售權證,711952,正基統一3C購02,tpex,2024-12-13
認購售權證,711953,正基統一3C購03,tpex,2024-12-13
認購售權證,711954,合晶統一3C購01,tpex,2024-12-13
認購售權證,711955,合晶統一3C購02,tpex,2024-12-13
認購售權證,711956,宏捷科統一43購01,tpex,2025-03-13
認購售權證,711957,茂達統一3B購03,tpex,2024-11-14
認購售權證,711958,原相統一3B購02,tpex,2024-11-14
認購售權證,711959,鈺太統一3C購01,tpex,2024-12-13
認購售權證,71195U,系微元富52售01,tpex,2025-11-14
認購售權證,711960,環球晶統一3C購04,tpex,2024-12-13
認購售權證,711961,元債20凱基37購02,tpex,2024-07-15
認購售權證,711962,元債20凱基3C購01,tpex,2024-12-13
認購售權證,711963,六角凱基37購02,tpex,2024-07-15
認購售權證,711964,世界凱基38購02,tpex,2024-08-15
認購售權證,711965,正基凱基3A購01,tpex,2024-10-15
認購售權證,711966,光頡凱基36購02,tpex,2024-06-13
認購售權證,711967,合晶凱基36購01,tpex,2024-06-13
認購售權證,711968,晶焱凱基39購02,tpex,2024-09-13
認購售權證,711969,鈊象凱基3B購01,tpex,2024-11-14
認購售權證,71196U,正基國票49售02,tpex,2025-09-09
認購售權證,711970,萬潤凱基36購02,tpex,2024-06-13
認購售權證,711971,環球晶凱基36購03,tpex,2024-06-13
認購售權證,711972,環球晶凱基36購04,tpex,2024-06-13
認購售權證,711973,譜瑞凱基3A購01,tpex,2024-10-15
認購售權證,711974,環球晶康和37購01,tpex,2024-07-15
認購售權證,711975,安勤富邦38購01,tpex,2024-08-15
認購售權證,711976,安勤富邦3A購01,tpex,2024-10-15
認購售權證,711977,茂訊富邦3A購01,tpex,2024-10-15
認購售權證,711978,茂訊元富36購02,tpex,2024-06-14
認購售權證,711979,高技元富3C購01,tpex,2024-12-16
認購售權證,71197U,系微國票49售03,tpex,2025-09-09
認購售權證,711980,譜瑞元富36購03,tpex,2024-06-14
認購售權證,711981,大宇資中信38購01,tpex,2024-08-15
認購售權證,711982,台星科中信36購01,tpex,2024-06-14
認購售權證,711983,良維中信36購01,tpex,2024-06-14
認購售權證,711984,榮剛中信36購01,tpex,2024-06-14
認購售權證,711985,順達國票37購01,tpex,2024-07-16
認購售權證,711986,雍智國票37購01,tpex,2024-07-16
認購售權證,711987,光頡群益37購01,tpex,2024-07-16
認購售權證,711988,光頡群益38購01,tpex,2024-08-15
認購售權證,711989,旺矽群益36購05,tpex,2024-06-14
認購售權證,71198U,雙鴻群益4A售02,tpex,2025-10-08
認購售權證,711990,信驊群益36購01,tpex,2024-06-14
認購售權證,711991,晶宏群益36購02,tpex,2024-06-14
認購售權證,711992,智擎群益36購02,tpex,2024-06-14
認購售權證,711993,鈊象群益36購07,tpex,2024-06-14
認購售權證,711994,環球晶群益38購02,tpex,2024-08-15
認購售權證,711995,環球晶群益39購01,tpex,2024-09-13
認購售權證,711996,譜瑞群益36購04,tpex,2024-06-14
認購售權證,711997,元太永豐37購01,tpex,2024-07-16
認購售權證,711998,元太永豐38購01,tpex,2024-08-15
認購售權證,711999,台半永豐36購01,tpex,2024-06-14
認購售權證,71199U,元太元大48售03,tpex,2025-08-08
認購售權證,712000,朋程永豐36購02,tpex,2024-06-14
認購售權證,712001,宣德永豐38購01,tpex,2024-08-15
認購售權證,712002,神盾永豐38購01,tpex,2024-08-15
認購售權證,712003,順達永豐38購01,tpex,2024-08-15
認購售權證,712004,頎邦永豐37購01,tpex,2024-07-16
認購售權證,712005,優群永豐38購01,tpex,2024-08-15
認購售權證,712006,欣銓台新36購01,tpex,2024-06-14
認購售權證,712007,台星科兆豐38購01,tpex,2024-08-15
認購售權證,712008,茂達兆豐38購01,tpex,2024-08-15
認購售權證,712009,鈺太兆豐39購01,tpex,2024-09-13
認購售權證,71200U,廣運永豐49售01,tpex,2025-09-10
認購售權證,712010,漢磊兆豐38購01,tpex,2024-08-15
認購售權證,712011,優群兆豐38購01,tpex,2024-08-15
認購售權證,712012,台星科統一3C購01,tpex,2024-12-16
認購售權證,712013,威剛統一3C購02,tpex,2024-12-16
認購售權證,712014,博智統一3C購01,tpex,2024-12-16
認購售權證,712015,普誠統一3C購02,tpex,2024-12-16
認購售權證,712016,鈊象統一42購01,tpex,2025-02-14
認購售權證,712017,群聯統一3C購01,tpex,2024-12-16
認購售權證,712018,聚積統一3C購01,tpex,2024-12-16
認購售權證,712019,優群統一3B購03,tpex,2024-11-14
認購售權證,71201U,振曜國票49售02,tpex,2025-09-10
認購售權證,712020,譜瑞統一3C購01,tpex,2024-12-16
認購售權證,712021,力致富邦3C購01,tpex,2024-12-16
認購售權證,712022,鈊象富邦37購01,tpex,2024-07-16
認購售權證,712023,譜瑞富邦3A購02,tpex,2024-10-16
認購售權證,712024,群聯第一3B購01,tpex,2024-11-14
認購售權證,712025,光頡元大36購03,tpex,2024-06-14
認購售權證,712026,信音元大36購02,tpex,2024-06-14
認購售權證,712027,倉和元大36購02,tpex,2024-06-14
認購售權證,712028,振曜元大36購02,tpex,2024-06-14
認購售權證,712029,普誠元大36購02,tpex,2024-06-14
認購售權證,71202U,富喬國票48售04,tpex,2025-08-08
認購售權證,712030,順達元大36購02,tpex,2024-06-14
認購售權證,712031,順達元大36購03,tpex,2024-06-14
認購售權證,712032,順達元大38購01,tpex,2024-08-15
認購售權證,712033,中美晶凱基36購05,tpex,2024-06-14
認購售權證,712034,中菲行凱基36購01,tpex,2024-06-14
認購售權證,712035,台星科凱基37購01,tpex,2024-07-16
認購售權證,712036,弘塑凱基36購03,tpex,2024-06-14
認購售權證,712037,光頡凱基38購01,tpex,2024-08-15
認購售權證,712038,宜特凱基37購01,tpex,2024-07-16
認購售權證,712039,信驊凱基3B購01,tpex,2024-11-14
認購售權證,71203U,綠界*國票49售01,tpex,2025-09-10
認購售權證,712040,高技凱基37購01,tpex,2024-07-16
認購售權證,712041,順達凱基36購02,tpex,2024-06-14
認購售權證,712042,鈊象凱基36購09,tpex,2024-06-14
認購售權證,712043,頎邦凱基38購01,tpex,2024-08-15
認購售權證,712044,聯亞凱基37購02,tpex,2024-07-16
認購售權證,712045,譜瑞凱基36購03,tpex,2024-06-14
認購售權證,712046,元太元富36購01,tpex,2024-06-17
認購售權證,712047,元太元富36購02,tpex,2024-06-17
認購售權證,712048,台半元富37購01,tpex,2024-07-17
認購售權證,712049,雍智元富39購01,tpex,2024-09-16
認購售權證,71204U,IET國票49售01,tpex,2025-09-11
認購售權證,712050,耀勝元富36購01,tpex,2024-06-17
認購售權證,712051,大宇資國票37購02,tpex,2024-07-17
認購售權證,712052,合晶國票36購01,tpex,2024-06-17
認購售權證,712053,合晶國票37購01,tpex,2024-07-17
認購售權證,712054,鈊象國票37購02,tpex,2024-07-17
認購售權證,712055,精星國票37購01,tpex,2024-07-17
認購售權證,712056,良維永豐38購02,tpex,2024-08-15
認購售權證,712057,茂達永豐39購01,tpex,2024-09-16
認購售權證,712058,榮剛永豐36購02,tpex,2024-06-17
認購售權證,712059,環球晶台新36購01,tpex,2024-06-17
認購售權證,71205U,胡連國票48售01,tpex,2025-08-11
認購售權證,712060,台半中信38購02,tpex,2024-08-15
認購售權證,712061,合晶中信38購01,tpex,2024-08-15
認購售權證,712062,福華中信38購01,tpex,2024-08-15
認購售權證,712063,廣明中信36購01,tpex,2024-06-17
認購售權證,712064,廣明中信37購01,tpex,2024-07-17
認購售權證,712065,六角國泰38購01,tpex,2024-08-15
認購售權證,712066,台星科國泰38購01,tpex,2024-08-15
認購售權證,712067,正德國泰38購01,tpex,2024-08-15
認購售權證,712068,波若威國泰38購01,tpex,2024-08-15
認購售權證,712069,倉和國泰38購01,tpex,2024-08-15
認購售權證,71206U,泰茂國票49售02,tpex,2025-09-11
認購售權證,712070,神盾國泰38購01,tpex,2024-08-15
認購售權證,712071,高技國泰38購01,tpex,2024-08-15
認購售權證,712072,湧德國泰38購01,tpex,2024-08-15
認購售權證,712073,萬潤國泰38購01,tpex,2024-08-15
認購售權證,712074,頎邦國泰38購01,tpex,2024-08-15
認購售權證,712075,台半元大36購02,tpex,2024-06-17
認購售權證,712076,正基元大36購03,tpex,2024-06-17
認購售權證,712077,宜特元大36購02,tpex,2024-06-17
